seller_id,region
06579cb253ecd5a3a12a9e6eb6bf8f47,Lazio
ef506c96320abeedfb894c34db06f478,Lazio
e24fc9fcd865784fb25705606fe3dfe7,Lazio
ce27a3cc3c8cc1ea79d11e561e9bebb6,Lazio
850f4f8af5ea87287ac68de36e29107f,Lazio
ea8482cd71df3c1969d7b9473ff13abc,Lazio
1f50f920176fa81dab994f9023523100,Lazio
620c87c171fb2a6dd6e8bb4dec959fc6,Piemonte
b5abf4f36adc043117b4fca82c22984c,Trentino Alto Adige
dd2bdf855a9172734fbc3744021ae9b9,Toscana
1900267e848ceeba8fa32d80c1a5f5a8,Lazio
3504c0cb71d7fa48d967e0e4c94d59d9,Lazio
cb5df0dcb9e280b1780e9d589889f2c7,Lazio
3481aa57cd91f9f9d3fa1fa12d9a3bf7,Lazio
4a3ca9315b744ce9f8e9374361493884,Lazio
4a3ca9315b744ce9f8e9374361493884,Lazio
116ccb1a1604bc88e4d234a8c23f33de,Lazio
5b67882648febfb6e1225e6ad7164f6b,Liguria
7e1fb0a3ebfb01ffb3a7dae98bf3238d,Lazio
fdb9095204a334cd8872252ffec6f2db,Lazio
46dc3b2cc0980fb8ec44634e21d2718e,Piemonte
adcf50477d6a1f5d91bb9d54c4903cb5,Toscana
e26901d5ab434ce92fd9b5c256820a4e,Lazio
d2374cbcbb3ca4ab1086534108cc3ab7,Lazio
da8622b14eb17ae2831f4ac5b9dab84a,Lazio
1025f0e2d44d7041d6cf58b6550e0bfa,Lazio
7008613ea464bad5cb9b83456e1e6a8f,Abruzzo
aac29b1b99776be73c3049939652091d,Toscana
cc419e0650a3c5ba77189a1882b7556a,Lazio
cca3071e3e9bb7d12640c9fbe2301306,Lazio
53243585a1d6dc2643021fd1853d8905,Friuli Venezia Giulia
da8622b14eb17ae2831f4ac5b9dab84a,Lazio
4c2b230173bb36f9b240f2b8ac11786e,Lazio
7a67c85e85bb2ce8582c35f2203ad736,Lazio
7e26c750b4cb9f6766f58265ff9ebe95,Toscana
c3867b4666c7d76867627c2f7fb22e21,Lazio
e5a3438891c0bfdb9394643f95273d8e,Lazio
cc419e0650a3c5ba77189a1882b7556a,Lazio
cc419e0650a3c5ba77189a1882b7556a,Lazio
c847e075301870dd144a116762eaff9a,Toscana
3bdff180c7e1f6551a643b99c265a120,Lazio
b33e7c55446eabf8fe1a42d037ac7d6d,Lazio
870d0118f7a9d85960f29ad89d5d989a,Toscana
f84fa566034f5e8e880a07ec624c56af,Lazio
1c68394e931a64f90ea236c5ea590300,Liguria
365e445f796710c3431557e85caa25db,Lazio
582d4f8675b945722eda7c0cb61ba4c7,Lazio
5dceca129747e92ff8ef7a997dc4f8ca,Lazio
ea8482cd71df3c1969d7b9473ff13abc,Lazio
3d871de0142ce09b7081e2b9d1733cb1,Lazio
198c7ea11960a9844b544d9bcdca860c,Toscana
53243585a1d6dc2643021fd1853d8905,Friuli Venezia Giulia
01bcc9d254a0143f0ce9791b960b2a47,Basilicata
f4aba7c0bca51484c30ab7bdc34bcdd1,Lazio
d05ae8f7a5bd1d2a690a44cd079e4e27,Piemonte
1c129092bf23f28a5930387c980c0dfc,Lazio
1f50f920176fa81dab994f9023523100,Lazio
1da3aeb70d7989d1e6d9b0e887f97c23,Lazio
381c83fdca332ea6afd896da20bf6e4a,Liguria
25e6ffe976bd75618accfe16cefcbd0d,Lazio
6560211a19b47992c3666cc44a7e94c0,Lazio
2addf05f476d0637864454e93ba673d5,Trentino Alto Adige
e26901d5ab434ce92fd9b5c256820a4e,Lazio
bbad7e518d7af88a0897397ffdca1979,Lazio
4ebdc7e6cd6102a022dadc49156d4ea8,Lazio
1b8356dabde1d35e17cef975c3f82730,Lazio
80e6699fe29150b372a0c8a1ebf7dcc8,Liguria
dee656f0f566ed1aa85bd137c943f08f,Lazio
891071be6ba827b591264c90c2ae8a63,Lazio
a1043bafd471dff536d0c462352beb48,Toscana
cc419e0650a3c5ba77189a1882b7556a,Lazio
1025f0e2d44d7041d6cf58b6550e0bfa,Lazio
d97df38225e5abadaff1e72cb72b823c,Lazio
b33e7c55446eabf8fe1a42d037ac7d6d,Lazio
1025f0e2d44d7041d6cf58b6550e0bfa,Lazio
da8622b14eb17ae2831f4ac5b9dab84a,Lazio
4a3ca9315b744ce9f8e9374361493884,Lazio
5dceca129747e92ff8ef7a997dc4f8ca,Lazio
3a734b715d333a2588a3d54a0c9b8746,Lazio
da8622b14eb17ae2831f4ac5b9dab84a,Lazio
70a12e78e608ac31179aea7f8422044b,Lazio
fa40cc5b934574b62717c68f3d678b6d,Lazio
cca3071e3e9bb7d12640c9fbe2301306,Lazio
001cca7ae9ae17fb1caed9dfb1094831,Umbria
116ccb1a1604bc88e4d234a8c23f33de,Lazio
9c0e69c7bf2619675bbadf47b43f655a,Lazio
2a1348e9addc1af5aaa619b1a3679d6b,Toscana
244c2f1bff6afe1f2eaf9bfe9b2aed38,Lazio
cf6f6bc4df3999b9c6440f124fb2f687,Lazio
41b39e28db005d9731d9d485a83b4c38,Lazio
17e34d8224d27a541263c4c64b11a56b,Lazio
4e922959ae960d389249c378d1c939f5,Lazio
c447f8dd3ed213f291d65ef074a268eb,Lazio
6860153b69cc696d5dcfe1cdaaafcf62,Lazio
7c67e1448b00f6e969d365cea6b010ab,Lazio
8fdca8e349553f99bc738833a62c8802,Lazio
17306570e772e7718c92a562d33f5f1d,Lazio
6d66611d7c44cc30ce351abc49a68421,Lazio
7a67c85e85bb2ce8582c35f2203ad736,Lazio
94144541854e298c2d976cb893b81343,Sardegna
522620dcb18a6b31cd7bdf73665113a9,Liguria
77530e9772f57a62c906e1c21538ab82,Liguria
e9bc59e7b60fc3063eb2290deda4cced,Liguria
da8622b14eb17ae2831f4ac5b9dab84a,Lazio
8c351ed7c326c62123318f4f3246e906,Lazio
1b4c3a6f53068f0b6944d2d005c9fc89,Abruzzo
d2374cbcbb3ca4ab1086534108cc3ab7,Lazio
128639473a139ac0f3e5f5ade55873a5,Liguria
98dac6635aee4995d501a3972e047414,Lazio
5f2684dab12e59f83bef73ae57724e45,Lazio
83e197e95a1bbabc8c75e883ed016c47,Piemonte
bd23da7354813347129d751591d1a6e2,Lazio
7c67e1448b00f6e969d365cea6b010ab,Lazio
5a93f3ab0ef4c84ed5e1b5dbf23978bc,Lazio
834f3294fba9f932f56edc879193f925,Lazio
4830e40640734fc1c52cd21127c341d4,Lazio
bbad7e518d7af88a0897397ffdca1979,Lazio
25c5c91f63607446a97b143d2d535d31,Toscana
8c16d1f32a54d92897cc437244442e1b,Abruzzo
b9c0ffa92f3ff9a5a3d45ef7213c0842,Lazio
83e197e95a1bbabc8c75e883ed016c47,Piemonte
da8622b14eb17ae2831f4ac5b9dab84a,Lazio
02c988090b766852e088c69d7fb3b551,Lazio
5058e8c1e82653974541e83690655b4a,Lazio
41b39e28db005d9731d9d485a83b4c38,Lazio
01fdefa7697d26ad920e9e0346d4bd1b,Liguria
bfd27a966d91cfaafdb25d076585f0da,Lazio
17e34d8224d27a541263c4c64b11a56b,Lazio
dd2bdf855a9172734fbc3744021ae9b9,Toscana
fa1c13f2614d7b5c4749cbc52fecda94,Lazio
53243585a1d6dc2643021fd1853d8905,Friuli Venezia Giulia
391fc6631aebcf3004804e51b40bcf1e,Lazio
dbc22125167c298ef99da25668e1011f,Toscana
1f50f920176fa81dab994f9023523100,Lazio
e26901d5ab434ce92fd9b5c256820a4e,Lazio
1a3df491d1c4f1589fc2b934ada68bf2,Abruzzo
4b9750c8ad28220fe6702d4ecb7c898f,Lazio
7a67c85e85bb2ce8582c35f2203ad736,Lazio
e09887ca8c7bf8a4621ce481820414ef,Lazio
f8db351d8c4c4c22c6835c19a46f01b0,Lazio
cc419e0650a3c5ba77189a1882b7556a,Lazio
7ea5bfa6c340f58f8e71fc1f0412b0d6,Toscana
cc419e0650a3c5ba77189a1882b7556a,Lazio
537eb890efff034a88679788b647c564,Piemonte
4a3ca9315b744ce9f8e9374361493884,Lazio
ddd51ae8cda92f3995a51fc0f0f3eec7,Piemonte
701938c450705b8ae65fc923b70f35c7,Lazio
fa1c13f2614d7b5c4749cbc52fecda94,Lazio
903037660cf848a717166eb7a06d616e,Lazio
ca3bd7cd9f149df75950150d010fe4a2,Lazio
53e4c6e0f4312d4d2107a8c9cddf45cd,Lazio
e5a3438891c0bfdb9394643f95273d8e,Lazio
5a8e7d5003a1f221f9e1d6e411de7c23,Lazio
1a3df491d1c4f1589fc2b934ada68bf2,Abruzzo
7aa4334be125fcdd2ba64b3180029f14,Lazio
d94a40fd42351c259927028d163af842,Toscana
53e4c6e0f4312d4d2107a8c9cddf45cd,Lazio
48436dade18ac8b2bce089ec2a041202,Lazio
1f50f920176fa81dab994f9023523100,Lazio
b2ba3715d723d245138f291a6fe42594,Lazio
33576ec5412fb5905d876f12f33bfde6,Liguria
7e1fb0a3ebfb01ffb3a7dae98bf3238d,Lazio
8f119a0aee85c0c8fc534629734e94fd,Lazio
b76dba6c951ab00dc4edf0a1aa88037e,Lazio
013900e863eace745d3ec7614cab5b1a,Liguria
e26901d5ab434ce92fd9b5c256820a4e,Lazio
5f1dc28029d2c244352a68107ec2b542,Lazio
3c7c4a49ec3c6550809089c6a2ca9370,Lazio
5075aaa8404020ae6aa8bf4792099b41,Toscana
77530e9772f57a62c906e1c21538ab82,Liguria
817245bcc3badd82bbd222e0366951a6,Lazio
5058e8c1e82653974541e83690655b4a,Lazio
37be5a7c751166fbc5f8ccba4119e043,Lazio
dd7ddc04e1b6c2c614352b383efe2d36,Lazio
3504c0cb71d7fa48d967e0e4c94d59d9,Lazio
4ba52dfeba874da5b9ee7b17c7494f04,Lazio
8f2ce03f928b567e3d56181ae20ae952,Lazio
701938c450705b8ae65fc923b70f35c7,Lazio
68f86ba270525243e68ae74044f992b9,Piemonte
218d46b86c1881d022bce9c68a7d4b15,Lazio
7c67e1448b00f6e969d365cea6b010ab,Lazio
4d6d651bd7684af3fffabd5f08d12e5a,Lazio
94e93ce877be27a515118dbfd2c2be41,Lazio
7008613ea464bad5cb9b83456e1e6a8f,Abruzzo
cfb1a033743668a192316f3c6d1d2671,Lazio
d57e18d5f73c7ccb7f7339b61166898d,Lazio
7a67c85e85bb2ce8582c35f2203ad736,Lazio
8e6cc767478edae941d9bd9eb778d77a,Toscana
4c2b230173bb36f9b240f2b8ac11786e,Lazio
712e6ed8aa4aa1fa65dab41fed5737e4,Abruzzo
dc4a0fc896dc34b0d5bfec8438291c80,Lazio
41b39e28db005d9731d9d485a83b4c38,Lazio
e9779976487b77c6d4ac45f75ec7afe9,Lazio
a1ed30492b3b798bc121845bc4aa7366,Lazio
cc419e0650a3c5ba77189a1882b7556a,Lazio
f7ba60f8c3f99e7ee4042fdef03b70c4,Lazio
318f287a62ab7ac10b703ac37435a231,Lazio
620c87c171fb2a6dd6e8bb4dec959fc6,Piemonte
acb6c2ca5c82411c1fdb88d5fd5eb95e,Lazio
c6218512d16fcac0af02fe92691cf274,Toscana
1025f0e2d44d7041d6cf58b6550e0bfa,Lazio
6edacfd9f9074789dad6d62ba7950b9c,Lazio
a3a38f4affed601eb87a97788c949667,Abruzzo
897060da8b9a21f655304d50fd935913,Lazio
1f50f920176fa81dab994f9023523100,Lazio
c3cfdc648177fdbbbb35635a37472c53,Liguria
8b321bb669392f5163d04c59e235e066,Lazio
54a1852d1b8f10312c55e906355666ee,Lazio
897060da8b9a21f655304d50fd935913,Lazio
7a67c85e85bb2ce8582c35f2203ad736,Lazio
edf96ef93ed595084bbcbd9224bd2894,Lazio
53e4c6e0f4312d4d2107a8c9cddf45cd,Lazio
b88e7c57cb2d8b973b7dd4a2bfa14b36,Liguria
4200ddf1967c5e41e48db62bc6d4b5ac,Lazio
0c7533c71df861ec58ad7ff999ed0e8d,Lazio
1f50f920176fa81dab994f9023523100,Lazio
dd7ddc04e1b6c2c614352b383efe2d36,Lazio
4a3ca9315b744ce9f8e9374361493884,Lazio
66922902710d126a0e7d26b0e3805106,Toscana
8b28d096634035667e8263d57ba3368c,Lazio
de23c3b98a88888289c6f5cc1209054a,Lazio
751bdc4d83a466c7206cd42e8f426b03,Lazio
1025f0e2d44d7041d6cf58b6550e0bfa,Lazio
cc419e0650a3c5ba77189a1882b7556a,Lazio
cc419e0650a3c5ba77189a1882b7556a,Lazio
7178f9f4dd81dcef02f62acdf8151e01,Abruzzo
f8db351d8c4c4c22c6835c19a46f01b0,Lazio
7e93a43ef30c4f03f38b393420bc753a,Lazio
cc419e0650a3c5ba77189a1882b7556a,Lazio
85d9eb9ddc5d00ca9336a2219c97bb13,Toscana
5c243662ce92d84573bfaff24c3e3700,Lazio
cca3071e3e9bb7d12640c9fbe2301306,Lazio
8cc6a0e5738e61a87b03c78b2ba9db4b,Toscana
ed4acab38528488b65a9a9c603ff024a,Lazio
6cd68b3ed6d59aaa9fece558ad360c0a,Toscana
4c2b230173bb36f9b240f2b8ac11786e,Lazio
25e6ffe976bd75618accfe16cefcbd0d,Lazio
7e93a43ef30c4f03f38b393420bc753a,Lazio
18a349e75d307f4b4cc646a691ed4216,Lazio
7aa4334be125fcdd2ba64b3180029f14,Lazio
8b2492b7ff4468839593fafeed55bad9,Piemonte
cca3071e3e9bb7d12640c9fbe2301306,Lazio
d20b021d3efdf267a402c402a48ea64b,Lazio
a3a38f4affed601eb87a97788c949667,Abruzzo
f45122a9ab94eb4f3f8953578bc0c560,Lazio
4a3ca9315b744ce9f8e9374361493884,Lazio
f8db351d8c4c4c22c6835c19a46f01b0,Lazio
9b013e03b2ab786505a1d3b5c0756754,Lazio
a416b6a846a11724393025641d4edd5e,Lazio
7c67e1448b00f6e969d365cea6b010ab,Lazio
f8db351d8c4c4c22c6835c19a46f01b0,Lazio
41b39e28db005d9731d9d485a83b4c38,Lazio
f3b80352b986ab4d1057a4b724be19d0,Trentino Alto Adige
a2e85714b56b1cb6bb24a9a6e6cad36f,Lazio
4a3ca9315b744ce9f8e9374361493884,Lazio
05f51e13da97139648b8125c31e5f51b,Toscana
1f9ab4708f3056ede07124aad39a2554,Lazio
da8622b14eb17ae2831f4ac5b9dab84a,Lazio
ac3508719a1d8f5b7614b798f70af136,Sardegna
4a3ca9315b744ce9f8e9374361493884,Lazio
6edacfd9f9074789dad6d62ba7950b9c,Lazio
624f4ece8da4aafb77699233d480f8ef,Lazio
aae3bfea055532c57fb453ed3ec80b30,Lazio
3d871de0142ce09b7081e2b9d1733cb1,Lazio
b9a03475e6447e631b6799ec8274800f,Liguria
e8b3a3a38279a82f0e5d006d5e5b7d2c,Liguria
8f2ce03f928b567e3d56181ae20ae952,Lazio
25c5c91f63607446a97b143d2d535d31,Toscana
25c5c91f63607446a97b143d2d535d31,Toscana
92eb0f42c21942b6552362b9b114707d,Lazio
ccc4bbb5f32a6ab2b7066a4130f114e3,Liguria
3969863bb8af7f72580b3b1ffd3a17b3,Lazio
7d456afc660226829370f3173d14520c,Lazio
8b321bb669392f5163d04c59e235e066,Lazio
1c129092bf23f28a5930387c980c0dfc,Lazio
cc419e0650a3c5ba77189a1882b7556a,Lazio
44073f8b7e41514de3b7815dd0237f4f,Trentino Alto Adige
4a3ca9315b744ce9f8e9374361493884,Lazio
5f1dc28029d2c244352a68107ec2b542,Lazio
01fdefa7697d26ad920e9e0346d4bd1b,Liguria
850f4f8af5ea87287ac68de36e29107f,Lazio
813348c996469b40f2e028d5429d3495,Lazio
218d46b86c1881d022bce9c68a7d4b15,Lazio
585175ec331ea177fa47199e39a6170a,Toscana
1127b7f2594683f2510f1c2c834a486b,Lazio
7ddcbb64b5bc1ef36ca8c151f6ec77df,Lazio
b499c00f28f4b7069ff6550af8c1348a,Lazio
dbc22125167c298ef99da25668e1011f,Toscana
522620dcb18a6b31cd7bdf73665113a9,Liguria
3d871de0142ce09b7081e2b9d1733cb1,Lazio
4a3ca9315b744ce9f8e9374361493884,Lazio
8a32e327fe2c1b3511609d81aaf9f042,Lazio
ea8482cd71df3c1969d7b9473ff13abc,Lazio
d2374cbcbb3ca4ab1086534108cc3ab7,Lazio
4342d4b2ba6b161468c63a7e7cfce593,Piemonte
e9d99831abad74458942f21e16f33f92,Lazio
12b9676b00f60f3b700e83af21824c0e,Sardegna
66dc1b1632bd6a3e508510c5b3492107,Lazio
1a3df491d1c4f1589fc2b934ada68bf2,Abruzzo
e9d99831abad74458942f21e16f33f92,Lazio
c68fb906c8f4b4b946d8386bfa6e5467,Lazio
1025f0e2d44d7041d6cf58b6550e0bfa,Lazio
e9d99831abad74458942f21e16f33f92,Lazio
dd7ddc04e1b6c2c614352b383efe2d36,Lazio
3d871de0142ce09b7081e2b9d1733cb1,Lazio
1f50f920176fa81dab994f9023523100,Lazio
91f848e9f4be368f4318775aac733370,Lazio
ddd51ae8cda92f3995a51fc0f0f3eec7,Piemonte
e26901d5ab434ce92fd9b5c256820a4e,Lazio
dc4a0fc896dc34b0d5bfec8438291c80,Lazio
5b97c06a046398e7005b2b7c0d707a92,Toscana
870d0118f7a9d85960f29ad89d5d989a,Toscana
4a3ca9315b744ce9f8e9374361493884,Lazio
4e922959ae960d389249c378d1c939f5,Lazio
78c99c6dff4eeae5be99bf635ed21e3f,Lazio
4342d4b2ba6b161468c63a7e7cfce593,Piemonte
d2374cbcbb3ca4ab1086534108cc3ab7,Lazio
a3a38f4affed601eb87a97788c949667,Abruzzo
1a3df491d1c4f1589fc2b934ada68bf2,Abruzzo
7178f9f4dd81dcef02f62acdf8151e01,Abruzzo
c3cfdc648177fdbbbb35635a37472c53,Liguria
9baf5cb77970f539089d09a38bcec5c3,Lazio
850f4f8af5ea87287ac68de36e29107f,Lazio
3d871de0142ce09b7081e2b9d1733cb1,Lazio
b4ffb71f0cb1b1c3d63fad021ecf93e1,Lazio
7a67c85e85bb2ce8582c35f2203ad736,Lazio
c8b0e2b0a7095e5d8219575d5e7e1181,Lazio
8c16d1f32a54d92897cc437244442e1b,Abruzzo
23d7c96d4a1160db1c726b248601b25a,Lazio
0176f73cc1195f367f7b32db1e5b3aa8,Lazio
4869f7a5dfa277a7dca6462dcf3b52b2,Lazio
76d64c4aca3a7baf218bf93ef7fa768d,Liguria
1f50f920176fa81dab994f9023523100,Lazio
e5a3438891c0bfdb9394643f95273d8e,Lazio
822166ed1e47908f7cfb49946d03c726,Piemonte
59fb871bf6f4522a87ba567b42dafecf,Lazio
b1ac6ea7895bc3dd6f0f6f4abbdd2821,Sardegna
9646c3513289980f17226a2fc4720dbd,Lazio
a2e874074c877c5a05abae80ad6e488f,Lazio
a3a38f4affed601eb87a97788c949667,Abruzzo
6d988d6174a2c27441597174f8905515,Liguria
12b9676b00f60f3b700e83af21824c0e,Sardegna
dd55f1bb788714a40e7954c3be6df745,Lazio
0adac9fbd9a2b63cccaac4f8756c1ca8,Lazio
712e6ed8aa4aa1fa65dab41fed5737e4,Abruzzo
7a67c85e85bb2ce8582c35f2203ad736,Lazio
0bf0150d5b9d60d9cd2906003332f085,Lazio
7a67c85e85bb2ce8582c35f2203ad736,Lazio
f8db351d8c4c4c22c6835c19a46f01b0,Lazio
1025f0e2d44d7041d6cf58b6550e0bfa,Lazio
0bae85eb84b9fb3bd773911e89288d54,Lazio
8d92f3ea807b89465643c219455e7369,Lazio
e9d99831abad74458942f21e16f33f92,Lazio
ea8482cd71df3c1969d7b9473ff13abc,Lazio
8931a84a914b3fe9b1ddaa4d704947ca,Lazio
d12c926d74ceff0a90a21184466ce161,Lazio
6560211a19b47992c3666cc44a7e94c0,Lazio
96493fab2fbb13a14d0c0e8772eef5c3,Lazio
391fc6631aebcf3004804e51b40bcf1e,Lazio
cc419e0650a3c5ba77189a1882b7556a,Lazio
1835b56ce799e6a4dc4eddc053f04066,Lazio
ef506c96320abeedfb894c34db06f478,Lazio
d94a40fd42351c259927028d163af842,Toscana
2528513dd95219a6013d4d05176e391a,Lazio
c826c40d7b19f62a09e2d7c5e7295ee2,Lazio
cbd996ad3c1b7dc71fd0e5f5df9087e2,Lazio
9de4643a8dbde634fe55621059d92273,Abruzzo
cc419e0650a3c5ba77189a1882b7556a,Lazio
4a3ca9315b744ce9f8e9374361493884,Lazio
c3cfdc648177fdbbbb35635a37472c53,Liguria
6a51fc556dab5f766ced6fbc860bc613,Lazio
391fc6631aebcf3004804e51b40bcf1e,Lazio
318f287a62ab7ac10b703ac37435a231,Lazio
8e6cc767478edae941d9bd9eb778d77a,Toscana
128639473a139ac0f3e5f5ade55873a5,Liguria
18a349e75d307f4b4cc646a691ed4216,Lazio
a1043bafd471dff536d0c462352beb48,Toscana
e63e8bfa530fb16910dd6956e592bb81,Lazio
cc419e0650a3c5ba77189a1882b7556a,Lazio
c731d18cea9bf687ffee82a241c25b11,Abruzzo
1900267e848ceeba8fa32d80c1a5f5a8,Lazio
e603cf3fec55f8697c9059638d6c8eb5,Sardegna
001cca7ae9ae17fb1caed9dfb1094831,Umbria
fc906263ca5083d09dce42fe02247800,Toscana
4869f7a5dfa277a7dca6462dcf3b52b2,Lazio
d1b65fc7debc3361ea86b5f14c68d2e2,Lazio
1f50f920176fa81dab994f9023523100,Lazio
0936e1837d0c79253456bbb2ffaaef10,Lazio
8f119a0aee85c0c8fc534629734e94fd,Lazio
5dceca129747e92ff8ef7a997dc4f8ca,Lazio
4a3ca9315b744ce9f8e9374361493884,Lazio
85d9eb9ddc5d00ca9336a2219c97bb13,Toscana
004c9cd9d87a3c30c522c48c4fc07416,Lazio
8e6cc767478edae941d9bd9eb778d77a,Toscana
955fee9216a65b617aa5c0531780ce60,Lazio
da8622b14eb17ae2831f4ac5b9dab84a,Lazio
1025f0e2d44d7041d6cf58b6550e0bfa,Lazio
c3cfdc648177fdbbbb35635a37472c53,Liguria
f1c1ac3f3efc07e659c035008e615e66,Lazio
4a3ca9315b744ce9f8e9374361493884,Lazio
7c67e1448b00f6e969d365cea6b010ab,Lazio
ca3bd7cd9f149df75950150d010fe4a2,Lazio
ad8b531ae67582f096925cff5630d0d1,Liguria
1835b56ce799e6a4dc4eddc053f04066,Lazio
7a67c85e85bb2ce8582c35f2203ad736,Lazio
4a3ca9315b744ce9f8e9374361493884,Lazio
ef506c96320abeedfb894c34db06f478,Lazio
0c8380b62e38e8a1e6adbeba7eb9688c,Toscana
20cb7c2fde3e5bf10f0bbe7394e1c6a9,Liguria
3078096983cf766a32a06257648502d1,Lazio
4e7c18b98d84e05cbae3ff0ff03846c2,Lazio
f00e21b1e91a79653163b7fd8f293ff1,Lazio
37be5a7c751166fbc5f8ccba4119e043,Lazio
17eea220a40cc0d2c0c5346379682398,Lazio
d2374cbcbb3ca4ab1086534108cc3ab7,Lazio
1127b7f2594683f2510f1c2c834a486b,Lazio
c458e2045a8aa8964f8879af03fdcce6,Lazio
cca3071e3e9bb7d12640c9fbe2301306,Lazio
05ff92fedb5be47920fea08e501238b9,Sardegna
1f50f920176fa81dab994f9023523100,Lazio
712e6ed8aa4aa1fa65dab41fed5737e4,Abruzzo
59fb871bf6f4522a87ba567b42dafecf,Lazio
bc503e244f187939d10c92a5c8e378ce,Lazio
5a8e7d5003a1f221f9e1d6e411de7c23,Lazio
aced59e9b31ef866a94f9e7f29d8d418,Lazio
8cbac7e12637ed9cffa18c7875207478,Abruzzo
0bf0150d5b9d60d9cd2906003332f085,Lazio
8f119a0aee85c0c8fc534629734e94fd,Lazio
c3cfdc648177fdbbbb35635a37472c53,Liguria
0ebd97a106433a45a4aebe57c1799778,Toscana
1f50f920176fa81dab994f9023523100,Lazio
a49928bcdf77c55c6d6e05e09a9b4ca5,Lazio
cc419e0650a3c5ba77189a1882b7556a,Lazio
0bae85eb84b9fb3bd773911e89288d54,Lazio
897060da8b9a21f655304d50fd935913,Lazio
da8622b14eb17ae2831f4ac5b9dab84a,Lazio
9646c3513289980f17226a2fc4720dbd,Lazio
48efc9d94a9834137efd9ea76b065a38,Liguria
3361277dc30b7cccdb0c286b24219756,Liguria
adcf50477d6a1f5d91bb9d54c4903cb5,Toscana
5f06030071324cc52bf0304014ac7234,Lazio
98dac6635aee4995d501a3972e047414,Lazio
92eb0f42c21942b6552362b9b114707d,Lazio
fa1c13f2614d7b5c4749cbc52fecda94,Lazio
432c37c9dfba871172ec162e20118b8c,Trentino Alto Adige
373ee4a3a775a733770ca3f790b8b9ac,Piemonte
3bdff180c7e1f6551a643b99c265a120,Lazio
3361277dc30b7cccdb0c286b24219756,Liguria
dc8798cbf453b7e0f98745e396cc5616,Lazio
620c87c171fb2a6dd6e8bb4dec959fc6,Piemonte
7c67e1448b00f6e969d365cea6b010ab,Lazio
3361277dc30b7cccdb0c286b24219756,Liguria
4e922959ae960d389249c378d1c939f5,Lazio
784ba75dd9d20200c4caed3d7a77141a,Lazio
5656537e588803a555b8eb41f07a944b,Trentino Alto Adige
5dceca129747e92ff8ef7a997dc4f8ca,Lazio
7aa4334be125fcdd2ba64b3180029f14,Lazio
76d5af76d0271110f9af36c92573f765,Lazio
b4a476fbd28de64b1e347abf9089366a,Lazio
bbad7e518d7af88a0897397ffdca1979,Lazio
76623fde66e6b63b59440fd34160512d,Lazio
897060da8b9a21f655304d50fd935913,Lazio
5a8e7d5003a1f221f9e1d6e411de7c23,Lazio
5dceca129747e92ff8ef7a997dc4f8ca,Lazio
dbc22125167c298ef99da25668e1011f,Toscana
