product_id,category,product_name_length,product_description_length,product_photos_qty
6e77b89d36e50217e6793780a8ce5c82,telephony,60,777,6
3faabbe96a14a10e0ef007fc3ce38708,computers_accessories,54,2052,2
8317b177579dd27ff068b83205e2169b,cool_stuff,43,465,1
0030e635639c898b323826589761cf23,garden_tools,40,437,1
4e873a046c5134adb52de054a25db91d,telephony,53,435,2
4f0abfbee7569e43b80f9aaa256a9bf8,health_beauty,60,919,1
962a6951154f98f2c8e9a5b8b2bcf4a9,furniture_decor,47,610,1
317a06884480d645d7f0bc82455ec277,computers_accessories,59,1926,5
71e5d0eb5a5fcc829dc6c1bc1ecac7cf,sports_leisure,36,2886,1
f1046cfbe5f31056cabdda08ffbbad6e,sports_leisure,42,1125,1
bd2128c3d2188ccb151b12d129ee264a,housewares,55,1589,4
8e87f0e6eb7e5a27568309035f4fc854,furniture_decor,62,309,2
2cc294be30478c5b330a17360b597951,pet_shop,43,519,1
807d58831eeb7c3d2d80b696d679ff8f,fashion_bags_accessories,13,146,1
b4853c75f13157892b0b87a2c9bcd13e,toys,18,177,1
54d9ac713e253fa1fae9c8003b011c2a,cool_stuff,57,787,8
3da76d120922f2c5c94b3ec02db563c9,housewares,56,498,5
c858f88f3de50584c39e8b4fafdd7d61,furniture_decor,57,2010,2
c5de3a869922e74a2bf19a543f4ac55b,construction_tools_construction,58,1281,1
0f6e2c3bbb97980782ed6cb1506f5d95,toys,40,180,3
30674190b5af4d3b447868dff7f6ac61,housewares,57,339,5
bef4997c604c1f7f307936cc0fb143c1,NaN,NaN,NaN,NaN
62faaec8b29ac17a4222e8e4e575b4e1,sports_leisure,32,112,1
0105b5323d24fc655f73052694dbbb3a,pc_gamer,59,621,4
2885aad25d7d1963d3731a9a6ec86306,books_technical,26,562,1
422879e10f46682990de24d770e7f83d,garden_tools,56,348,2
57e089e3103f5cda6a4ce23b77399bdb,baby,18,1194,4
36cacc00d6c8a439a65077fd08294322,bed_bath_table,36,734,5
8b50a72d52d7a91fb19d19fbe069e2f2,housewares,54,1754,1
be40b2de99172a1101c7dfc49a52d2cf,health_beauty,54,250,2
dca8cbb1c9d8a2db0fbc0c36b8d1a7bc,audio,42,671,5
d6fe3b4ddecd4a8393c6a1385de3bfb6,office_furniture,46,1157,1
ccadfeab525a9eb1569983b66e5075c4,fashion_bags_accessories,35,920,7
5562c7c7b08835a354f9c65cd4f1d9c3,health_beauty,60,919,1
5f19455f0c3902e89f16a6042bd4221d,health_beauty,53,1136,4
3e8dfc6cfd5a615318051a93140c0286,health_beauty,51,1916,1
41db6d8062fcd38410c699743ccc0265,telephony,49,1438,2
5292d2a10d727811b78d5b7dfb6c96b3,construction_tools_construction,52,669,3
1613b819ab5dae53aead2dbb4ebdb378,auto,60,982,2
c72edc98e7d77f0c4c04ec80730c05f5,sports_leisure,18,370,1
4965fd68b4fa0cab5fca575c3b4f4b73,fashion_bags_accessories,45,234,3
5a7373ba4c9b3e13513ded06cd1986c4,sports_leisure,46,2029,3
ad41296c351db09070c6a92a27c261bc,fashion_bags_accessories,24,132,5
4b24b35ca762a17e416dfcd4f647c28b,housewares,55,483,1
67217c43d81dea5a93bea48c23f4e156,construction_tools_construction,58,1361,5
e8b3e1130c20d55ebe3466a7a7e2c1e6,stationery,35,448,1
aef099a1948ab0d8a11c5a4b41ab3809,furniture_decor,47,453,2
35ebf08a93899d44e756809e11b14754,electronics,55,240,1
363218ba55c610b750224f90bdd34be1,bed_bath_table,46,279,1
875bee7b8010ed5307538425241dda8a,auto,58,581,3
40db914a3129475d11db840a1c411fba,food_drink,57,3838,10
62d41a80c366aa2d8644e3270adf8440,computers_accessories,50,512,1
d48c8d7a322bda722704d0ba7506e9a1,auto,48,1290,1
143c616ec3fe0cb065c3805cf9bd812e,garden_tools,58,986,2
315c6373ff469f7b7f60bbb36c319f7b,bed_bath_table,56,105,1
a5b27ab457629a351464825096c64688,electronics,42,453,3
d2f2c2b94c6ac44ece0bd0dd202c7939,furniture_decor,54,241,4
58b365b0859f884f4d07490d902af193,furniture_decor,60,2240,3
976ab58229e6de519476891f498084b7,housewares,41,786,4
49d2e2460386273b195e7e59b43587c3,toys,40,180,3
b83738ac1903f7c8f0ed378cb085909c,electronics,56,1184,3
e03102efbc2229024c89be731f0aedcb,stationery,57,366,4
389d119b48cf3043d311335e499d9c6b,garden_tools,59,341,2
c829cd4f5382dfc97d9cb71af8619e79,housewares,58,1581,4
e310aca86f3cb7cc3c492ec21980589f,home_construction,54,921,7
704ef63ad0ac345842ea734060a83db2,bed_bath_table,55,249,1
ff46e29063ede0062c2cfb22f05b54ef,health_beauty,39,611,4
91c82ace62e0ca1b69b1a45bcc214b45,watches_gifts,60,992,1
9fe67dbcc33795d7fafe354d7c850115,bed_bath_table,36,558,1
11e5548d5bc9bd5ef53d3574d9f1c0bb,furniture_decor,64,3322,1
ec5b3c8bb77ad22278f6e9d719a83de3,home_confort_2,46,348,1
58a56598bd27e4169dd5ab99d2eee335,sports_leisure,59,829,5
369dfa384d5ad2a0cb97cb4cda846c47,sports_leisure,58,3784,7
7033a435a6ce8e293a5727f954b4871f,sports_leisure,15,564,1
8971b502ef885ceacff5dd02b873cdf6,health_beauty,29,1335,1
656e0eca68dcecf6a31b8ececfabe3e8,computers_accessories,45,236,1
b05fae603a3a28a977633c139cece058,bed_bath_table,52,235,1
5c7dfdd3e6d851f08d3cfe8213747ff5,fashion_bags_accessories,46,375,2
de5596e009313841e57616878a6fbce0,office_furniture,23,983,1
121f7f44c9e25be4873ca9296542ebd3,health_beauty,56,2264,2
907539b8216ca1250e5e974b4047699d,watches_gifts,60,862,6
995e25d9b46dee183004994645768d95,sports_leisure,57,722,4
d1606c4563d5481c8020de798866465e,health_beauty,46,1290,1
50e1b118f266b655f613f753914c42db,bed_bath_table,44,630,1
22656f41604127818c5984157e52bda8,fashion_male_clothing,25,191,1
134a6fc4a713a799266ebd6a4f4008d4,sports_leisure,47,900,1
081476f0ad46b45e23bbd0f3d1d4dd98,housewares,43,554,2
59be0d716996dda6b7d60b3e839efad3,health_beauty,53,783,7
2cfd372900c7c65e4c4ed2ccf7a1cfd4,watches_gifts,35,694,1
c3182d1991c7d4859e8f39b6c45a026b,home_appliances_2,60,757,1
79fc4c7da6812091c88d89e02e02887c,furniture_living_room,56,267,1
3554200c1d7f3b4b39a0ae68aa1c0a54,luggage_accessories,56,267,1
4aa6014eceb682077f9dc4bffebc05b0,housewares,43,1002,3
d7e446a8f36339b1a9d059d1237159c1,housewares,57,1903,1
19c91ef95d509ea33eda93495c4d3481,health_beauty,50,1257,1
77fdeb8d4f7502f75b6779205f30a875,bed_bath_table,56,333,1
22f799df8d5495f40f6ed3cc8b18b712,housewares,49,481,4
01c666c82f414c762ad21bffa56e8b49,toys,55,242,2
9ecadb84c81da840dbf3564378b586e9,furniture_decor,41,789,1
7adb171e34892acd7b24bcd0c841e221,perfumery,60,640,1
43423cdffde7fda63d0414ed38c11a73,watches_gifts,41,1159,4
6a09ecc3113cbbf409d21369dd82f854,computers_accessories,44,189,1
013298e0648d412de0d65690045493bc,perfumery,52,733,1
eb6913790ee61d3d4d8dffcbbedea827,pet_shop,57,1268,2
be68ca1484d5bcc92f0949413e5eb445,garden_tools,34,423,1
b83738ac1903f7c8f0ed378cb085909c,electronics,56,1184,3
af95259110629cb75230e231da812ecb,furniture_decor,51,822,3
20e5127b0dda6370dd7795b2952da13a,furniture_decor,58,2043,4
5c6c4fa2f1b889828de998df18214af7,computers_accessories,52,791,2
53713c210da42f7fd172e7853020ddf6,bed_bath_table,35,132,1
278b3c6462e86b4556b99989513ddf73,small_appliances,58,587,3
419cb1b441eda9b92ebd1a1b96090c26,telephony,60,777,6
054515fd15bc1a2029f10de97ffa9120,sports_leisure,50,799,1
724d8701e060e57764e2a0d4a4c0bb0d,housewares,54,458,1
cf857bce01d442bb8631a548a4432def,baby,56,1123,4
c52769706c077512263324f7f6bc0d11,baby,47,214,3
65650c84064ff1a79e4a05988f4c3e9f,housewares,57,231,4
08574b074924071f4e201e151b152b4e,garden_tools,36,450,1
a0b7d5a992ccda646f2d34e418fff5a0,furniture_decor,45,67,2
2b4609f8948be18874494203496bc318,health_beauty,59,492,3
ffc9caf33e2d1e9f44e3e06da19085f7,health_beauty,22,279,1
6bd248f93425ceeb625a8a97e2404112,stationery,39,217,1
634256dbcd184b3757ffd7632c9fe52a,health_beauty,49,295,1
bc23e7ab33428b722eb04acc660423ad,stationery,58,88,4
2948658cb6abc82847412be7201bfc4c,health_beauty,59,1030,5
b5973136cdf32af9a89515d15dc370b5,home_appliances,58,127,2
93a99b40878c0d888fa4f44459fcac05,housewares,39,97,1
90948d9a060616a06ed14846f7f1749c,electronics,59,547,1
fc44aa56f6950438772a08ec23552fd9,home_appliances,49,150,2
c2fb73db15e28aa021dcf7b2856fef27,baby,52,704,4
656e0eca68dcecf6a31b8ececfabe3e8,computers_accessories,45,236,1
54d9ac713e253fa1fae9c8003b011c2a,cool_stuff,57,787,8
f400f539d0b021c06eb35f6838690e09,fixed_telephony,49,3666,2
dbd5107cd9a31627000efe028e81a5aa,toys,60,765,5
b883409932bf862f43008f116a06cda5,construction_tools_construction,51,3436,1
da5220901a7753c4ebfd78f339e051c9,furniture_decor,17,505,1
def3587f2a221b89fc8f342e858b2176,furniture_decor,33,1189,1
fb931f000171a7ce4963df2a8bbfe82a,musical_instruments,45,154,1
dbb67791e405873b259e4656bf971246,computers_accessories,32,321,1
f39288f58793ce5e6985b3f7832af88c,fashion_shoes,40,303,12
90f39a309a8c05fa7aa4ef02178059cb,stationery,48,605,5
543fd1c1fba9cfa6e424473dd4d830f0,health_beauty,59,1278,1
35c07f585b553421c3eac1f3acd0a59e,perfumery,56,410,1
03dc797f6faaa324fb633c518ff3f326,health_beauty,41,2063,1
f4cd030cd445192809e17afbdec67f56,furniture_decor,38,1455,3
7f457254a89d62960399e075711b3deb,auto,60,558,6
812f428f6757ab16c46cffc68f2e90c5,furniture_decor,53,1991,2
fe84c88069760acf0d69497293c74f25,stationery,51,755,2
9c3225fb1d3bb4943cf7be6afa4b4246,industry_commerce_and_business,56,638,3
ee15827f0aa0a837f8edc88de60b7850,home_construction,58,1047,2
b3c60191c4d756abdf423e5b21eb91dc,sports_leisure,60,856,5
ee406bf28024d97771c4b1e8b7e8e219,cool_stuff,54,629,1
d55d2479e56093f23ebcf313ceb3bcfe,dvds_blu_ray,43,399,1
9ab817d90bc61ed772ffea01b4cdcdb6,health_beauty,57,1262,1
3f14d740544f37ece8a9e7bc8349797e,computers_accessories,44,655,1
9e47ae55f9327141d2dc2cbca3317e49,construction_tools_construction,59,551,1
32d2e623efaedc3666528d8c0f629b31,auto,58,1632,3
71191d3e8768745afc1c290c63f6241e,telephony,58,467,2
1162c818d0d0f9f4887164cd636bd760,housewares,55,1776,2
54b391a91c3b1a1e22af86434155834d,arts_and_craftmanship,35,99,1
210927ec4e766c525d07a1c17d4bb578,stationery,49,414,1
0bcc3eeca39e1064258aa1e932269894,garden_tools,57,339,2
d0d2f2b156caf4eecf8a6a9d25e52d36,kitchen_dining_laundry_garden_furniture,28,328,1
0a8364a63342dab8877bc3e5eb7cff6c,housewares,50,298,1
6e4918d7c7d1499da5ef7bae5e0cdef6,electronics,34,447,1
a83a581a8343b458c6c90cffc7ad1b60,sports_leisure,59,552,6
afb4b687981fad8723f84510c57c84bb,stationery,58,649,2
dbfc3878e8b8a96816236363e132e6e3,telephony,42,315,1
6f8ea11c0086a0d13355abc5ee14cc7d,sports_leisure,38,680,1
0ea678faa34b54418a17e76511472882,computers_accessories,55,312,5
5def2e9864a9227d41b6b9f5a6cc199e,furniture_decor,59,727,2
e67fe5b459220cf7c28682f53734e665,sports_leisure,57,731,1
25f86162fee18735fffdb762dcb10d7c,bed_bath_table,58,2400,2
04c4a4b9c924494fcf82e0fba966f955,watches_gifts,39,364,1
23e8820ae7d5a7aee1299a1923876b78,baby,56,645,1
1a428b685ede76217c9efb550c4aaa59,bed_bath_table,49,117,1
73326828aa5efe1ba096223de496f596,food,32,1392,1
1a20dc4f6c828ec4836526c671154282,furniture_decor,57,130,1
543fd1c1fba9cfa6e424473dd4d830f0,health_beauty,59,1278,1
097ce3b5d4710b24d4a113b394ef2566,computers_accessories,48,411,1
9fef57f37ae72292952e73ff9a7a3fee,kitchen_dining_laundry_garden_furniture,59,634,5
e7261ba9b589b73ac45411a15058403e,computers_accessories,60,491,1
b0fd8a13c803e88ed77e3bfdb763afca,sports_leisure,49,1013,1
9712e67c33f564648b46afc6505db72a,bed_bath_table,56,131,2
6ac3978babf6ca76087369391bb6ce5a,housewares,22,930,2
6c8b2975a4a05d1f36948b20753b29ca,garden_tools,47,895,9
afeeea6271148ee1bb15173b8187c431,telephony,52,1885,1
2fea0f2cec6b6324a277d4a61c2ed2c6,health_beauty,57,2026,3
b5e13c9a353102f79c6206ff5cb61a50,toys,59,249,2
a19b6951c75da43aad691622dd2f6abe,furniture_decor,44,789,1
af91083bde899b201798b52ae89babea,health_beauty,44,937,1
1e2d91422457309faff377cfb67db149,housewares,49,2812,2
f819f0c84a64f02d3a5606ca95edd272,watches_gifts,59,452,1
8aa6223e400af9c97b07c75993142721,baby,54,830,4
0cf573090c66bb30ac5e53c82bdb0403,telephony,26,108,1
5373e18844eec682770d139ba29cd32c,fashion_bags_accessories,37,558,1
b33e45187a97dab72b3c819e76efc972,furniture_decor,49,1749,3
22731e85c06982660a09c2ceb576ede6,stationery,47,181,1
83b00325c13c44245b2c3a2befa62a0e,baby,56,621,1
8b3fe8c89624abf9d932b87faae6b587,housewares,47,396,2
99f5b2240b82bf9387e5cf2fc0335b08,computers_accessories,53,422,1
a62e25e09e05e6faf31d90c6ec1aa3d1,watches_gifts,58,3006,2
ada916969296efb7a3f68cced80f60b8,housewares,54,175,1
a8075470f960215ffb67624782f80fec,garden_tools,60,361,4
fc1d8637c0268af3db482c14b7ef8e75,bed_bath_table,60,269,1
f9f260f8a0d16df18bcc7248495d779c,furniture_decor,54,530,3
a84d0660dbffebf352aefbf1a6b18d00,watches_gifts,60,179,3
cad04bbd56e9e1392a586f51477a7e3b,housewares,42,1158,2
5411e9269501a870cabf632f05655131,stationery,57,396,3
976ab50ce2361a9f99aaf9fd4037a00a,books_general_interest,37,2578,1
d82b8217d941155cfe2c1f8c17c436cc,sports_leisure,57,623,4
28bc7d95951d962dd5cdda791e07b56f,bed_bath_table,60,420,1
4a78f5e17416dcfec28c101279235838,health_beauty,55,3135,1
c50ca07e9e4db9ea5011f06802c0aea0,health_beauty,59,1782,1
2efa613b6bf825fc97410ea989a08085,sports_leisure,54,638,1
53759a2ecddad2bb87a079a1f1519f73,garden_tools,58,340,2
2b4609f8948be18874494203496bc318,health_beauty,59,492,3
2b4609f8948be18874494203496bc318,health_beauty,59,492,3
c79afda00334ce1f3f34aaa13edfd5cb,cool_stuff,23,325,1
a55b9bc476c34d53d8f3f27c922f6374,sports_leisure,49,718,1
2ce3fdcd111447e6190399ff4b7eb499,watches_gifts,29,867,1
3f7965eac71911314776d32209c84483,furniture_decor,63,668,2
1ad110eaab5105bf841dc2b8985190e5,baby,46,756,1
a0b706aace06abff783f614e8b01b760,health_beauty,32,461,1
53b36df67ebb7c41585e8d54d6772e08,watches_gifts,33,523,3
284baaa8749f5600668aa5e042689bfb,auto,60,1126,1
4e5e41fb7d296a6f776c63fee5cb9fac,watches_gifts,34,644,1
2a9e3d335bbb23ffee8c9da6cecb7bb8,furniture_decor,55,1750,3
10717ff440b2320081989126e858b220,bed_bath_table,52,263,1
27f7b5c6bcf21bb57da65887d11cbd51,bed_bath_table,33,247,2
5a848e4ab52fd5445cdc07aab1c40e48,NaN,NaN,NaN,NaN
85156b6f3e9ba85d83b17b0c3c8cc627,bed_bath_table,59,704,1
f63e5eb82736ac58d9d286f64fe5c44f,pet_shop,22,452,1
ba80c9f47a84d1e08465f72e22930c83,pet_shop,41,901,1
5dc33472f14252b3f6085048159c9b96,sports_leisure,57,486,6
4aa9d80ccc87b67668f804143617c43e,stationery,58,384,6
003a31970fea14fffe92ac856b8a9b97,home_construction,55,900,4
4fd6ec612afa6f67b850b157f00a3368,garden_tools,45,1095,9
1b1654fea0a8269f9ba9a1e1258edb61,NaN,NaN,NaN,NaN
d55d2479e56093f23ebcf313ceb3bcfe,dvds_blu_ray,43,399,1
9b6537fef0e6b345c644e019dbe8ac1b,home_construction,59,1251,1
f0fad8c5dfa2549bff0ca38e82823cf5,musical_instruments,59,650,1
9b83697904aaffc71f44ffe33b3c69be,garden_tools,37,233,1
53759a2ecddad2bb87a079a1f1519f73,garden_tools,58,340,2
63888810573fd78e60644cdf803cd2fa,sports_leisure,59,320,2
599f8ba174ccb73cbb51452117fe3cb0,health_beauty,27,654,1
a4d0871577d73bc394c482dd0998af7d,health_beauty,60,466,1
b16181c428284d2f1acc73b443bd5f9c,baby,50,208,4
f2399cabe080029634d12cec4f60dbf0,office_furniture,50,1117,6
07821918ef487fd64eb20b3c8aeb897f,computers_accessories,52,1873,1
5bdfe8e8b816fda68f9f8eb7c0c08e62,bed_bath_table,60,213,1
437c05a395e9e47f9762e677a7068ce7,health_beauty,40,409,1
72ca7a219f9f5b1be88c79e3aedd0152,stationery,58,487,4
d63c1011f49d98b976c352955b1c4bea,health_beauty,57,614,1
8301e489165ea0f91dd987fafebbe58c,fashion_bags_accessories,51,220,2
0a27ed1c4807a2257f67ab0cbf3cfaf4,housewares,58,941,3
aa70ae9ee9a798d44ae6e00ce6d82cb1,health_beauty,60,919,1
4d483bc32420eaa4119978b42a7544d0,construction_tools_construction,59,272,7
6feee83828f0c900f61f578bbab17911,sports_leisure,35,401,1
be9ab5610721c60c477717f7025d713e,health_beauty,36,1284,1
aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,44,903,6
7e646f7e1e428a1ddde5a18dd9d42e95,office_furniture,47,476,1
4bafd71b0dac038a5f1a591c3b1a18b0,furniture_decor,57,726,2
4a5c3967bfd3629fe07ef4d0cc8c3818,construction_tools_construction,55,338,1
d5cf579c6679ff170fe911659e186285,health_beauty,32,1032,1
81a3d1dc085d3226530f23cd4af5030b,toys,44,232,3
44aadbb26d5c81d9846b0c48bc00d7a3,bed_bath_table,46,434,1
12f066474dfa3c415c169051c5e1967e,telephony,60,749,3
f293514e0176006f3af40d473cf24a1e,computers_accessories,60,630,1
7088744b00831b410bd17716cb578f39,computers_accessories,51,311,1
4fe644d766c7566dbc46fb851363cb3b,art,48,1232,1
a92930c327948861c015c919a0bcb4a8,watches_gifts,59,319,4
5ef85fbb12f3f0fef4e3f96985c092a0,housewares,54,447,1
7c37e152261f0a96f89c364bd971a90b,home_construction,56,1081,4
acdf5c2a687407b37b00081300de0bdc,construction_tools_construction,43,379,1
6adb0047b5b8c2b523ee463b40e88652,health_beauty,28,709,1
18f6ea7e8cff29f8053baac6762449f9,kitchen_dining_laundry_garden_furniture,44,1313,4
fb7a100ec8c7b34f60cec22b1a9a10e0,toys,58,321,2
e2883845d83ecea7f341705fafdfd19c,computers_accessories,47,2356,1
30ac6df06dc59ad72cf2f158fc2d904c,housewares,53,1034,2
33ac889bc3af4ddede9c14fc789a3743,garden_tools,28,682,1
96d1c06692244e2fed6e1f9aa9552770,bed_bath_table,48,252,1
19421075ae0b585f2dc13ff149e2119d,sports_leisure,32,1797,1
82a61259a621866c4ba63743da29a342,sports_leisure,57,1307,1
7172a7870fee91850dcbcb1f4de40cfc,bed_bath_table,53,244,1
4645dbced3aa2868c85f6031f226ed5b,health_beauty,50,921,1
e82b2802625252b6d72b3e1d36f82670,stationery,52,276,3
31af99e01af722adb2067b365a311998,health_beauty,58,698,6
18486698933fbb64af6c0a255f7dd64c,computers_accessories,40,322,1
3d13d2c1176a1a94d48df83ac45204bb,bed_bath_table,60,558,1
0f9d4a8cb14c962e53120a6f7a3a215a,perfumery,41,230,2
be1c4cf8a2d2aade623eb7a646d2a0bc,bed_bath_table,54,508,1
6bbe55cf8f85c87b6eebb775a53402f4,tablets_printing_image,54,512,1
5999995b8f64d769dbc6f592b86d6f8a,pet_shop,57,1283,5
186052b3f166a0f7227e78b2d27652d3,home_confort,56,162,1
781afe929e3016a667f5f439afd55fce,sports_leisure,42,590,1
d04857e7b4b708ee8b8b9921163edba3,computers_accessories,33,1127,2
928e52a9ad53a294fdcc91bcf59d1751,housewares,34,1031,6
419ad775cb3c503c2ef135826f81065d,furniture_decor,60,463,3
bcaccccaa0255d8132172dfe9c10ab2e,electronics,33,198,1
154358528b8fd5995d0d80abd3f4f08a,housewares,54,649,1
aefe4356e7a54d42df4a67468015e43e,furniture_decor,37,339,3
d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,59,1893,1
2f20a2013902657c0800ddf524514e4e,bed_bath_table,55,392,1
ad4b5def91ac7c575dbdf65b5be311f4,computers_accessories,55,665,1
96d80c8b6c6545a30eb5bdc4961455f3,electronics,55,486,3
ead3077a141a9c800d6a4bb9d0d415b6,bed_bath_table,60,662,1
714e305d7c565927c0ede7012c1c5c7c,garden_tools,43,478,1
1a3577790b3f28eb137b105c4d62ca17,electronics,50,703,3
0bcc3eeca39e1064258aa1e932269894,garden_tools,57,339,2
b61c2827d3a8043826c9132d88188744,sports_leisure,45,407,1
5115d8cd6438c0c4d8abdf38d5d41ebd,fashion_bags_accessories,46,128,7
c9c6fde711572c1ad99ca12728c6af00,telephony,51,678,2
0ffd7e5d9372f67eb4346205f0cbcb2a,furniture_living_room,26,907,1
e8ca1ff2d0a28edb5be8bfbf2964dc3a,sports_leisure,52,320,1
44e086c4a977f37a888627b43880586c,musical_instruments,60,234,1
8d4dac6177fb8134f26fb4c5cc6c0aff,health_beauty,52,1649,1
41fbde40144efcd09db07250981d7b93,auto,51,840,1
a5b40bfd9d0d065c0e89d203f90fca25,watches_gifts,57,540,3
1342c0533d30a76542a5697aed78039f,furniture_decor,42,993,1
70aa499facb0946dc40ff974166fd522,auto,58,1683,8
d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,59,1893,1
0c276318593d4450cf9b178ad5b4a8ce,home_appliances,46,136,1
ddae29c2be667c7c87dea454585870e1,home_construction,59,881,5
5d90b82ad1fdff812987fa28158b7984,bed_bath_table,52,408,1
b2a11c072dedfc137aa2393bb4a2c8ea,cool_stuff,53,186,2
cb57afec681197430ddab41d90304aba,sports_leisure,55,416,1
4fe644d766c7566dbc46fb851363cb3b,art,48,1232,1
efb23bb2d728864f9d7d3cdad802ca87,auto,58,292,2
a4aa7c1427c31344e5f7cc3d839fe562,pet_shop,52,625,8
03ed331c2c9bb4cd5c3d986928bc8d9c,auto,56,343,6
ee57070aa3b24a06fdd0e02efd2d757d,computers_accessories,55,937,1
24c002cf6aa7f3c184a964064e2a2e5c,housewares,50,903,4
c450c2e066134b9a836264ba72586ff6,electronics,56,308,1
33489f0140308d65c48a7659b05bdba1,housewares,54,578,1
509869967faff93ff8a7a229abed8641,bed_bath_table,54,310,1
5dce4ec7e7079a63b3086781d26c2cd8,garden_tools,60,883,7
0a57f7d2c983bcf8188589a5fea4a8da,watches_gifts,33,932,1
e03102efbc2229024c89be731f0aedcb,stationery,57,366,4
b8ce63487e1d8881dac505b123c8e9b6,baby,53,715,5
b0868ddc5f282e1e482593315aa0643d,garden_tools,41,306,1
07797d4315ce5c1570e0a484472e04b5,furniture_decor,32,303,1
a2a61ecd4e916c3ff787c137d23957bb,housewares,58,782,1
0e8dd4723ed0d8206b7edbe908f35081,food,60,2690,1
3a603f59053328d4680cb2534e8e3998,health_beauty,46,2466,3
03bb24d19ea7449ce170e0888d830707,computers_accessories,53,148,1
f7fce9a4e86a0d19818cc145ef87f8ca,fashion_bags_accessories,54,719,2
389d119b48cf3043d311335e499d9c6b,garden_tools,59,341,2
625dac8156b3157351e7257305148f3f,telephony,54,935,1
4cb6e86e1328e77e20b5f90771683cbe,sports_leisure,46,728,1
a5f4a44a6b2871128407dc666bfff66b,small_appliances,31,724,3
3dd2a17168ec895c781a9191c1e95ad7,computers_accessories,48,894,1
69fb24f0cd077f460768e66b89c3565e,furniture_living_room,20,275,1
2ff995aead9c63a1f37a07b3664ead37,furniture_living_room,45,353,1
8b50a72d52d7a91fb19d19fbe069e2f2,housewares,54,1754,1
8894c64689c2a3a29e2fff744de30e46,furniture_decor,50,250,1
ce5b91848b91118daffb3af53b747475,sports_leisure,50,699,4
f0e14d7b2230a53543506024021cc3ef,furniture_decor,58,2130,2
5a848e4ab52fd5445cdc07aab1c40e48,NaN,NaN,NaN,NaN
074112f674682b5e218463ce1732945b,toys,52,1314,4
ef66e63137bdd1b2e44aa968646fc1e3,furniture_decor,41,789,1
b192be433004cc1f10b467c0e9ea309b,computers_accessories,57,977,1
a00d11a2119bd70d658fc7cdcf1f59d3,furniture_decor,44,1460,9
2b4609f8948be18874494203496bc318,health_beauty,59,492,3
