product_id,category,product_name_length,product_description_length,product_photos_qty
c9316b04fcac70510dfc554e184e35f8,dvds_blu_ray,49,899,1
8784c4d113e30be2fb64b69be0551b30,stationery,58,381,3
f858dbf7475a6089fc882318b8aeaded,housewares,20,122,1
9ffab56dff7071396d82c4b372e7f033,home_confort,45,328,1
b80921007ed3f68cf6e536e6daf08610,telephony,58,751,4
10d196ec072e2d8382c7ec9c942d7ea8,sports_leisure,50,315,4
f6eda47c88d786adf6f3e3f016833927,pet_shop,55,1496,2
d84895a804248d73a16480c0b2e18604,sports_leisure,47,527,1
11dcc970f7a5581e1bf777b6da3f7096,housewares,42,659,2
2a1e3c9dcf961bc044d917e9358041e4,telephony,50,609,3
c8467740c17bad8744006eb0e041f142,pet_shop,51,1621,2
3d74d787086b0e22ac320ae43b240aea,cool_stuff,57,1003,3
677883eb52acde220f6d79fe67bba70a,toys,41,1517,1
6f2d7833b8f0a094571ebddebdc6623a,telephony,60,298,7
53759a2ecddad2bb87a079a1f1519f73,garden_tools,58,340,2
f40876e0ef3cd5f9132b1f16b04b1346,health_beauty,42,250,1
24c0de23191c9450049b2b3d8749ad35,bed_bath_table,39,375,1
8c5de6354d95c9a3cd8243bbab60d301,bed_bath_table,31,390,1
568b50dd27d5d76c97dc2f871cb93e9a,bed_bath_table,52,506,3
6a33f85f66191cc5b645b5f775ca93d9,sports_leisure,60,729,4
91b07eeacd06edb343a31d2d9a5c2954,furniture_bedroom,39,737,1
51f906f965ca71722df2059f9a7c1b62,NaN,NaN,NaN,NaN
99a4788cb24856965c36a24e339b6058,bed_bath_table,54,245,1
b7605b5b483063d12bd90a772bff9d21,bed_bath_table,45,437,2
f59871b3d9da4c64cbe41ad3dd04dc14,christmas_supplies,60,565,3
c420c13056340a00e4cd63fdf6e4f4fc,sports_leisure,47,70,1
7a3bc1b5f3ad201ecd5d03d51d34bedd,health_beauty,58,2881,1
ee4a5109a6b0bf0dd3a3347b73955c95,bed_bath_table,52,237,1
c5e9b73e5f4c644885862ba3e1137b57,toys,50,1492,10
28ac89c113ac960ad954042de30dd52f,sports_leisure,29,622,1
1b0e39ec889889ea1d492603d8512bfb,NaN,NaN,NaN,NaN
4d272fe20c57c64dc74b3db191fc31ef,bed_bath_table,45,113,1
fb783e3e545937820b57fe539b2c5a6c,bed_bath_table,57,189,1
b532349fe46b38fbc7bb3914c1bdae07,furniture_decor,49,829,1
44a34214a57dc373dcd80f54c919d006,sports_leisure,21,207,2
31639956e7fac87ecfd9d608040638bd,cool_stuff,38,500,1
7c1bd920dbdf22470b68bde975dd3ccf,health_beauty,59,492,2
824479121ed07485e5195dd6bfe467a1,furniture_decor,50,307,1
6ae3f85f46a37844372252496c77b4d8,telephony,49,1304,4
607ef4aa416b93fdeb2a811c2c73ad81,bed_bath_table,57,189,1
c6336fa91fbd87c359e44f5dca5a90ed,sports_leisure,39,772,1
ee406bf28024d97771c4b1e8b7e8e219,cool_stuff,54,629,1
e28fdc5f658be194523b68dfbeb186cb,health_beauty,44,421,1
9cfe1073092d13dbee42c8348924c118,sports_leisure,49,317,1
e77303f7e13ee5a4ec287783bde94c70,NaN,NaN,NaN,NaN
d245838e3d0b2b51d751ccdc98885a8e,health_beauty,59,895,1
7c1bd920dbdf22470b68bde975dd3ccf,health_beauty,59,492,2
0c6fc9b9317a68d1cda098c063914b72,musical_instruments,46,692,3
dd47440cb56de3ab674f9208ff0edc3e,computers_accessories,58,956,3
b2e22c958b453a43a650a579dcac2e43,watches_gifts,45,473,1
eefb750a45a4ba505ffd4813ecaf2b18,furniture_living_room,57,1054,2
c8312b9c77a603a21b51c4b8c8928433,auto,47,498,1
bc055ae94989497c0d66bfa4263ccf61,computers_accessories,49,544,1
67c4868694e75a87d7d0417c14fc26a3,NaN,NaN,NaN,NaN
523af7268f3fb3b843cbae0c6b6526e0,electronics,27,271,2
f71973c922ccaab05514a36a8bc741b8,luggage_accessories,47,482,2
97017430754804328eb9597b7f85da03,telephony,60,818,5
0663a33c86fed5322e603ef430775b7b,stationery,56,99,4
cc2232dbef2c9fca23f4c7f6a19a42e3,small_appliances,63,587,3
6ae3f85f46a37844372252496c77b4d8,telephony,49,1304,4
8097e6d8de77768d9f72295263e440fa,health_beauty,37,601,1
e67307ff0f15ade43fcb6e670be7a74c,health_beauty,47,1474,3
9d8a0e115e802d845b4ce1eb794d1260,sports_leisure,30,2299,1
ec2d43cc59763ec91694573b31f1c29a,bed_bath_table,38,735,5
53759a2ecddad2bb87a079a1f1519f73,garden_tools,58,340,2
fc4179aaee80873ac630e593d669256d,fashion_bags_accessories,39,267,1
12e479f1c2c0417147a3e36302485e30,watches_gifts,46,629,1
f908d3bf313a1308bfb2a46ea2685347,toys,21,587,2
e2bb00220a167d9e60b6776ac33717bc,watches_gifts,60,504,1
ed5666106b8fb47b57c4b2c5f67a755b,computers_accessories,36,957,3
7e0dc102074f8285580c9777f79c90cf,garden_tools,60,1251,2
55979acc6e2155188d3a43d8afb0c7aa,garden_tools,33,3557,2
d67bed02998be8e156400c61f0897a96,furniture_decor,20,283,4
99444782c6bb7269243567c2d6988f94,furniture_decor,54,826,4
6d811b6e8cada9a8f7f38bb315620e1b,sports_leisure,59,447,5
c47c31505404caa7fa20edad4b971746,costruction_tools_tools,59,661,3
23384f296aa1bf6461d22912093a9847,bed_bath_table,63,434,8
8c591ab0ca519558779df02023177f44,garden_tools,47,1893,1
2b4609f8948be18874494203496bc318,health_beauty,59,492,3
9ecadb84c81da840dbf3564378b586e9,furniture_decor,41,789,1
b248cbdf748a977cdf76991dd59fc429,auto,42,96,1
2cd21984c5d25eacc22b5b6d9e6396e3,watches_gifts,47,481,1
6e86c76c9073070701739dc4fae68a6b,furniture_decor,46,642,1
a04f52ded97b5530e8783e3c002b90f0,bed_bath_table,54,192,1
777d2e438a1b645f3aec9bd57e92672c,bed_bath_table,58,689,1
c92f0e7b9d49a9543558d6532772441b,luggage_accessories,48,485,5
4a3b0111d9c112251e4732b44d1d118b,telephony,52,865,3
548e5bfe28edceab6b51fa707cc9556f,bed_bath_table,60,188,1
8e4fb0a9a54c90bd6fcfde5e8df6a00c,computers_accessories,58,2426,4
880be32f4db1d9f6e2bec38fb6ac23ab,toys,45,589,4
07c055536ebf10dfbb6c6db6dbfc36e5,furniture_decor,59,473,1
08574b074924071f4e201e151b152b4e,garden_tools,36,450,1
f59871b3d9da4c64cbe41ad3dd04dc14,christmas_supplies,60,565,3
b7d94dc0640c7025dc8e3b46b52d8239,computers_accessories,59,636,1
06a7a571bc9fbb103a9c2eb90f89432c,furniture_decor,36,1426,1
704e268deb9b8eb20603204783b7a0d2,furniture_decor,52,746,4
5304ff3fa35856a156e1170a6022d34d,art,27,59,2
ae7893ab2f9eec6630b5098e6362adc2,baby,27,92,2
84003eefe52bb4112252409a24ae3a73,perfumery,48,450,1
9c7a34846a13f5d0a066eb6af9ecbd87,health_beauty,34,585,3
2b6d84a08eed9e50e3d8389b56cd3327,sports_leisure,33,537,3
64ebd99011a464d8ad8c12e9587038f6,construction_tools_construction,59,946,3
a9516a079e37a9c9c36b9b78b10169e8,office_furniture,41,1141,1
12715d8bb61f9c2c26219377d9737584,electronics,53,1996,3
f9b4f8ef12259efd919fbaf21f8f66a4,bed_bath_table,40,260,1
663d6ef343ce527b3548d6a255f89eb8,musical_instruments,59,936,3
c6dd917a0be2a704582055949915ab32,cool_stuff,54,1012,1
bc7783fa09789dd5984d2c9213413a97,health_beauty,58,1665,1
fb01a5fc09b9b9563c2ee41a22f07d54,NaN,33,912,2
691f932fd9a1c168cbb5c579432de4fa,furniture_decor,56,1892,6
43e9543be42b2a2db9d44f3ab4ddd8b7,computers_accessories,56,419,1
c211ff3068fcd2f8898192976d8b3a32,bed_bath_table,58,58,1
16e3cf9ffd35194d29e5560a23123732,computers_accessories,45,923,1
e9a69340883a438c3f91739d14d3a56d,housewares,60,1912,5
6a0713a63e990052795623e76cc2995e,bed_bath_table,31,151,1
b99e4f4fa3f421e0ffbd512d9f152dec,electronics,52,240,1
2eb384017334e47db9ccf364216799df,housewares,59,887,1
c5736c891e81c20ebc49de62980c1136,cool_stuff,43,421,4
45448d98662daee2e5ee969475a90826,books_general_interest,29,627,1
0e089f539eaa543b2d6e4b4b4e128a3b,furniture_decor,36,1313,4
6dde44b4172999f35f08654d06bad633,office_furniture,55,1180,1
b71ed32edb9ce4684e10a11309011b60,food_drink,30,690,2
5f504b3a1c75b73d6151be81eb05bdc9,cool_stuff,38,1176,3
a13374144d7adf59d766eee43e93b849,luggage_accessories,38,905,3
0cf41187284d7f099adc8415a743ebbd,baby,60,644,1
fe59a1e006df3ac42bf0ceb876d70969,computers_accessories,60,2136,1
1b37d55343061aa2b18b807945ff9831,office_furniture,40,1351,3
6c222e25e3d3c28a643590b836585b4e,baby,48,473,1
4c1d9c97a7245db3b8d7a32fb4c02286,books_general_interest,29,764,1
81b6c7c058add831803fcbba6dcc1df2,bed_bath_table,60,235,1
b655ebf10fa7727c97d82cffcfe96ab9,signaling_and_security,44,583,1
7e646f7e1e428a1ddde5a18dd9d42e95,office_furniture,47,476,1
a743efb3ff4bf4f56e265e73e5c23a6c,furniture_decor,52,224,1
813a30050677eb6996e12eea9ad400bf,health_beauty,59,1726,5
ebf19d90623587fde1eff2a222d8b177,toys,53,495,2
3b31b57a9cdf87158977c3188a8dfa5a,perfumery,50,509,1
b35ce9c1e37f5b0f4134da0fe4c93b84,bed_bath_table,51,867,1
8b502ca34e28d30605bc667b965b6abf,watches_gifts,63,1323,3
d6160fb7873f184099d9bc95e30376af,computers,55,3632,4
a996a4fecaea5e7e2638d2c5078ebf4b,furniture_decor,64,69,11
89039f76a4c1ed8e4c13f4b531f158ca,luggage_accessories,49,114,1
368c6c730842d78016ad823897a372db,garden_tools,57,366,2
fb20d37a2c78452667f7a347e756727c,garden_tools,59,1251,2
2a2d22ae30e026f1893083c8405ca522,bed_bath_table,60,744,2
c8cfa622661e047ea2499f8bce4731a5,baby,56,628,2
d738e1dea9fdf4c28741fde625c0d500,cool_stuff,52,659,1
a9fa5ce6ccf634df53e924a8ca7099ab,furniture_decor,37,192,2
c10d7c70907ad6d09ada0581ef6bf839,watches_gifts,58,502,3
75d6b6963340c6063f7f4cfcccfe6a30,perfumery,51,999,2
cac9e5692471a0700418aa3400b9b2b1,baby,57,2440,1
75d6b6963340c6063f7f4cfcccfe6a30,perfumery,51,999,2
542b3d80712d51eefe3a3cd1c5f4e8fe,cool_stuff,49,223,1
99a4788cb24856965c36a24e339b6058,bed_bath_table,54,245,1
2a9b9ab4785e67b8ff4f1e6fcba1de7e,housewares,44,919,2
58efb9b638561ce132216a9a612513e2,furniture_living_room,30,606,2
faee2618c7ace750fb300ac45fddaa74,watches_gifts,49,385,1
e0eb83f5cf9560ca3b976eea5dcfdfde,garden_tools,55,258,1
1b90de90abbc056f24e0fe3c721a88ee,housewares,51,539,1
007c63ae4b346920756b5adcad8095de,housewares,48,808,1
b620a403f100fea663ebb5d3875945b6,fashion_bags_accessories,55,731,1
cbfdbf24b32d9aceeeff3e9c77fd9d36,furniture_decor,52,1786,2
2a2d22ae30e026f1893083c8405ca522,bed_bath_table,60,744,2
820e8f306dc9ffcf6d0957516084cca1,toys,43,932,2
1e618d311a1b7f88a9d96ec50aa85582,housewares,42,540,4
60c93709754c1b56d6fcc7187a4810f3,housewares,57,685,1
1b11571a0535a643bb18db34b84b7334,cool_stuff,53,686,3
53759a2ecddad2bb87a079a1f1519f73,garden_tools,58,340,2
6447947a13b0cd3fa652bd0c4bd4d534,stationery,54,246,1
ccadfeab525a9eb1569983b66e5075c4,fashion_bags_accessories,35,920,7
8c292ca193d326152e335d77176746f0,health_beauty,60,2894,1
e54464e95c9fb80e4edefa0ba49133c1,toys,57,927,3
aad1c338e2a8906e2040a2fb0861acbd,telephony,60,333,2
ef20cc9755032059db24bef18745df2f,fashion_shoes,48,647,2
b00a32a0b42fd65efb58a5822009f629,baby,58,398,3
6b9def857487cb25057f162bce6520d5,health_beauty,35,248,1
22bd45d50bed841763d6f7f58cb7b6ac,perfumery,54,956,1
491067a4bc3ca4303e9fba74d629412c,drinks,55,314,1
e5d6523f4cd63e1347ca8407deda4ba3,furniture_decor,60,2138,2
a659cb33082b851fb87a33af8f0fff29,auto,60,380,1
446e83f3f31931e9eda31363bde07293,furniture_living_room,55,595,1
c6ea63369936552872ae890c82175b4b,bed_bath_table,58,162,4
7c700504b3029faf7052e5f8e2c83b04,pet_shop,42,531,4
725cbfcaff95a4d43742fdf13cf43c75,cool_stuff,58,537,2
d500c64ef3ac31087d21f93faacec268,books_technical,55,792,1
0be701e03657109a8a4d5168122777fb,sports_leisure,32,282,2
c94d19d021d4a8fbae5a45f904aeea90,furniture_living_room,34,612,4
bd2208216bc0c202640ae18c57e0f483,health_beauty,57,651,1
6ab41d7f15e7af9d6c7cd912055acc1a,sports_leisure,39,410,1
22594ba8fd9a72ad95d352929c821560,office_furniture,31,1076,1
36038dae78cc227e4d14b174f0f695d0,sports_leisure,42,1357,1
1d0f7339adddb21ecab3c4170865ffdf,garden_tools,53,228,1
a1e9b0d76a76ff474f4a4374fcfb8c42,sports_leisure,28,663,1
4a579d3f0c38c12a0e22c0146f2356f4,bed_bath_table,49,82,1
c55c10c2e37e534c37d1e6694612664c,fashion_bags_accessories,54,356,3
cc971e0365873137b8bef2ebad633e6f,cool_stuff,54,1001,1
37c4348304039a0f963eb67b5eeb0710,housewares,57,347,1
362b773250263786dd58670d2df42c3b,sports_leisure,51,2526,1
1dec4c88c685d5a07bf01dcb0f8bf9f8,auto,44,982,3
a37a8ef49db46a932a778ab081d7c40b,bed_bath_table,51,231,1
f8cdee3eb5ab9b7c357469dedbe2b6c8,bed_bath_table,50,194,3
3bf95cf337a8c87435a2949c48350fc7,health_beauty,59,1538,1
99867d4e33798b303108f7eeb2f91b41,perfumery,27,755,1
8844bd4b8ca8f93603694ca2bceb77e9,health_beauty,49,1513,3
bb50f2e236e5eea0100680137654686c,health_beauty,60,2644,6
56b83ac081e4e6ea5f87323b4e46e85c,bed_bath_table,47,1343,1
43f911ac50adc19a96cd523ade4e7cca,health_beauty,58,963,1
63ee501f72520d5ec54cef5fd3a21a20,sports_leisure,60,437,3
0d8c64a12c0e49b2515674c031b965a1,furniture_decor,54,220,2
b532349fe46b38fbc7bb3914c1bdae07,furniture_decor,49,829,1
aeeb6146e21d11416d01b0e03c2de06e,housewares,31,580,2
9a9469abcf027566dce48059c28ea832,bed_bath_table,52,689,2
b40ec43bdfc6d6fdd65e882066a5c895,computers_accessories,51,421,1
389d119b48cf3043d311335e499d9c6b,garden_tools,59,341,2
17ff593779ce464d3667e8ca12b4a5ca,sports_leisure,54,2890,1
474bb6b54fc608ca71059a6c4f7ecda3,electronics,43,538,1
d8de812ed5d981fc6a3984f4caa2aa05,sports_leisure,44,1854,6
011bb8a6af5178b33871a83c4f297d32,computers_accessories,42,710,1
4ebb87ba41ca446326804d0e7f8dcc93,cool_stuff,46,642,1
0f0c4960b05d6145bbb4b348423503ef,electronics,32,139,3
f399bbedb1d21192dffefc4a8b30a229,housewares,59,614,1
d357105bd504c78d8470ffd247747eab,health_beauty,17,341,1
08ef02b6aae73ad3a385cf1342f609c7,bed_bath_table,27,423,1
67cb39173878fcdf21b5491230fe386b,perfumery,60,660,7
368c6c730842d78016ad823897a372db,garden_tools,57,366,2
d2922b1fb6b42799b0ce075cb0acc26b,pet_shop,33,649,1
fe95eb948375116da759c8ef60295001,bed_bath_table,58,556,1
a4aa7c1427c31344e5f7cc3d839fe562,pet_shop,52,625,8
8e1446d14972eb9ba34dd6273315f419,housewares,59,1043,4
238314b88e4b8ffa496db6b1a201d897,toys,56,696,4
bb4f8cfc76a66cb770208b2c1d2c6269,sports_leisure,55,1987,1
b532349fe46b38fbc7bb3914c1bdae07,furniture_decor,49,829,1
4c2394abfbac7ff59ec7a420918562fa,health_beauty,49,1495,3
2b4609f8948be18874494203496bc318,health_beauty,59,492,3
8e01228e1cb067cf324c968542f2f032,perfumery,57,512,1
8ae1fefcfdc30ea49de246665b6d2713,NaN,NaN,NaN,NaN
db5efde3ad0cc579b130d71c4b2db522,audio,40,232,1
2b4609f8948be18874494203496bc318,health_beauty,59,492,3
cb6c1c21ebc9c153a7baf319c515657a,computers_accessories,24,718,2
9453bde60c4ee52155c963641736cfc5,health_beauty,44,1056,1
496f6bd86011e5a9ddea8dc96e802340,furniture_decor,60,458,1
dcecb611ba878d5d8c7853585b285c12,computers_accessories,52,589,1
f6cdf7aae7f5fb3d67142d5f385ae785,computers_accessories,50,485,1
b7b6040b62676dcd6d4ddd81088a70dc,stationery,49,293,1
d3c044bd42d84a79e3b0c42662806a48,sports_leisure,32,3831,1
f908d3bf313a1308bfb2a46ea2685347,toys,21,587,2
c556dfe03a2efef617497a3de58cb44d,watches_gifts,38,558,1
625dac8156b3157351e7257305148f3f,telephony,54,935,1
dc881ef926ca402063ea142afc83874c,cool_stuff,51,863,4
994ab76f0da3349fffcfe5d598e9babb,health_beauty,51,2979,1
c9dbe2eec19a8093cb5ac57486531c18,bed_bath_table,55,124,1
55b07be78f0c20631dc3d53ff92bb292,furniture_decor,57,470,2
d86963242e7dda7eed04f57e492ed655,toys,47,453,1
45ba26803dbbdb26ec5757546929ac89,pet_shop,38,88,2
368ab9ae54053acc2a79f2e9f5fb4cbf,bed_bath_table,54,385,1
2635c3e7db0ac6cb3e733cac61ce0ba5,housewares,45,466,1
b66270a5d5b3a8585f8314b2f14420fb,health_beauty,41,1541,1
e90eaf827c96655742e955fd615026ca,health_beauty,32,2154,1
fb909933914c1f945839287e7c253687,office_furniture,58,1294,1
be837f2e0152a208d4386f4126d5bd7c,home_appliances,60,940,2
9766ad53f42ee034fbc0e29c85fe626c,bed_bath_table,51,385,2
7fb04722aba7a2b632bac8f9819796f3,health_beauty,48,594,1
9ede6b0570a75a4b9de4f383329f99ee,sports_leisure,51,1193,1
70431405f38dc4a0ee25fbfba20dbd16,toys,58,246,1
d902e8400cd0c58b64ea157af940e670,baby,52,786,2
1c5bd6a742367ec4d654a0859523e880,baby,45,821,4
a12fc4a1c79238df0015e1a0c48f0314,bed_bath_table,56,189,1
15873878161dd60a2de39df25443080e,toys,60,1008,4
35afc973633aaeb6b877ff57b2793310,home_confort,56,176,1
753d279facc7d9ca90f2e8bfb2bab052,housewares,52,485,3
817e1c2d22418c36386406ccacfa53e8,furniture_decor,37,267,1
8d1cfc0463b545928bfb4e589e017bd4,NaN,55,1626,1
a9f480bfc49f0b85e8394e1cdf685b4e,toys,33,69,4
9defbbbbd3c270b0c41dfcbf70582147,christmas_supplies,59,573,8
52f5d8b502df3f20b2aa6370d2cedd52,NaN,36,1485,5
b5f0795bc072a1875f2c0fe85524b207,sports_leisure,31,236,2
6987398dff454a3138231540e2a6ec61,computers_accessories,38,209,1
d5991653e037ccb7af6ed7d94246b249,computers_accessories,42,363,1
7e78ca7b03df674ba01752a0344b3ebe,telephony,58,399,1
5a11bc271d03e7a31cdd33d1d8580456,sports_leisure,63,1026,3
c95ef8ea078a841a370c7ae96a552711,garden_tools,59,648,1
fafa8d1635b1fa204785386f79112a58,bed_bath_table,51,1075,1
474bb6b54fc608ca71059a6c4f7ecda3,electronics,43,538,1
ec2d43cc59763ec91694573b31f1c29a,bed_bath_table,38,735,5
7c1bd920dbdf22470b68bde975dd3ccf,health_beauty,59,492,2
29b85c2f1ec5f4d02b03737a8fd3698b,furniture_decor,23,922,1
f8cfb63e323be2e1c4172f255d61843d,bed_bath_table,51,437,2
7efc9c66bf68e3026c7846b0ec3e8682,health_beauty,42,375,1
9bc7d25a36d620cf449cfdebe3de132f,health_beauty,45,287,4
58327c5dd67068015c5a9c5eeb51d848,toys,39,557,1
42a2c92a0979a949ca4ea89ec5c7b934,housewares,41,799,1
ac8e7cf3a658f63dc68dd7f3b8b5f97b,sports_leisure,54,3481,1
5e954c4ed342c50436d25d5f50a34919,computers,59,1265,7
aa95bee0592e05d2ef533b8e5b7236b3,garden_tools,53,313,1
4cac1a12a6fe9ffba4a9556dbe582e28,auto,46,365,1
a87229f9d53610c8fa59579c82e1da8f,luggage_accessories,49,278,3
beefe69ad05b3ad47376e388d3b5ea22,luggage_accessories,54,444,1
1eb85357e22bf0c8c2a6f10eafad8423,NaN,49,496,2
d1ff1a1223a2739d17005c9f4c4a40b6,stationery,59,240,3
4525ba25c6fe12c6c01f869b3226d8e4,bed_bath_table,57,273,1
7f55769896fc6596e7251490b8b5e536,furniture_decor,45,520,3
209c968305b3c2ab858608fc0b21e7e0,telephony,41,424,2
20d458d013a3988f71009298fecd8607,bed_bath_table,43,114,1
0a57f7d2c983bcf8188589a5fea4a8da,watches_gifts,33,932,1
8fe68d662b3eb9b22b8c6e1a3ef846ad,computers_accessories,51,180,2
0e87ff05afa3ddd73b7920ff4587e0a4,cool_stuff,48,2067,1
454157d7294823cc44ad21d4fe31474a,sports_leisure,54,1241,5
25f86162fee18735fffdb762dcb10d7c,bed_bath_table,58,2400,2
ccf4d6714c4e1c7ea8cf2783aa0373b5,electronics,60,172,1
49e1eb2294c024ad435adb2b1de09336,housewares,56,179,1
09c3a2ea33f044aebffecd6681e00133,furniture_decor,45,494,1
584d0486add75aa0f5c0660a7cd8afba,computers_accessories,27,636,1
0c877471e35049402bca235e06cb8063,NaN,NaN,NaN,NaN
a140e83c184347be1aa71694fe525537,watches_gifts,49,364,1
368c6c730842d78016ad823897a372db,garden_tools,57,366,2
82b73150f90f4fef92913e35b9984bb7,housewares,40,545,3
2a9b9ab4785e67b8ff4f1e6fcba1de7e,housewares,44,919,2
faec279ddbbce3de75d2adf10f612a5e,housewares,55,589,2
b8316b6fcbdee6f6e8760865065dc0f5,bed_bath_table,56,551,1
78a727ba961fe7561d533e153bf04088,musical_instruments,43,1516,7
1c55a8be0613dd888ed9c039cea3d660,furniture_living_room,56,1043,2
84f456958365164420cfc80fbe4c7fab,bed_bath_table,55,312,1
a5f6ba3fe91a2e73f10b612131cb2404,electronics,45,1057,3
abefc54df1613eda05b2c702a316eb41,sports_leisure,57,419,1
0a57f7d2c983bcf8188589a5fea4a8da,watches_gifts,33,932,1
642a40d4d73b4b2604968937de13634a,bed_bath_table,43,93,1
c8f7df520102efbaf9927f5acf21b928,toys,54,452,6
25f86162fee18735fffdb762dcb10d7c,bed_bath_table,58,2400,2
d0fac709247e97e9b44a5351891ef9f3,auto,60,968,3
d918b3f4aa5272c2c3cd088d087ca069,sports_leisure,58,3703,1
61b5c300f3e56ac6bda4cb54de396f9b,telephony,33,286,1
8f8cb7e4a7f16d339f87f8aa2711a003,toys,36,529,2
fb55982be901439613a95940feefd9ee,stationery,52,211,2
972d4aba7eb9ba03a5b7950751f11f60,auto,58,238,1
ad7c531c2001111873dcfed9d8317439,cool_stuff,33,895,1
a78fa6c80b9cc50d0100e12a097b8417,auto,43,1512,1
381169576b9f3c083a1c3261da161a3b,computers_accessories,43,677,2
9824c8a777b0a6ec687de43501ba3aba,small_appliances,42,877,1
1d33febb6ca114fb1b9490005ee49de6,bed_bath_table,57,941,1
0a57f7d2c983bcf8188589a5fea4a8da,watches_gifts,33,932,1
57fb124210d7dd98867b5b798c668eca,toys,58,918,4
b0961721fd839e9982420e807758a2a6,garden_tools,59,341,2
c61066ec039ab5de17a7d3151f8806c0,fashion_bags_accessories,54,1438,1
5483dc3f61a1d385ccc49cec3a560617,bed_bath_table,54,140,2
4308439e0d80d5fe03f17ba83b57c493,health_beauty,61,3745,6
5e98b7fecc62c3ebeaa8252269b2d6fe,sports_leisure,16,272,1
794de06c32a626a5692ff50e4985d36f,NaN,NaN,NaN,NaN
d8f2a339e6fa69ebf411e198b618e979,housewares,60,807,1
fd9222f5293048868b832e5179fa3ec5,baby,55,973,2
6680a7d71fdc0fe6b6b9a4bef51ea187,health_beauty,34,661,1
0176bf7839ab4e611dc01cdc3ef6f4e4,cool_stuff,49,330,1
0e1b67828c6d682c600b49872507d1ae,cool_stuff,60,899,3
bcac2cdcd851929a5caa3e1508d5abc9,housewares,45,928,1
15466e7f0fab155f0f387bc49eb7e304,auto,28,2355,4
601a360bd2a916ecef0e88de72a6531a,cool_stuff,33,897,1
199dfdf7a1862dbcd8ad039e48d58355,furniture_decor,45,967,2
29427de7f8a9ee983d9dbc51cec569b4,cool_stuff,54,995,1
cfd414b4463647f58c7775eaae06893d,health_beauty,44,1529,4
7b5d8be0e04080e4c8ee6a7ec2f1f597,furniture_decor,50,830,1
d3d10495159bcc41173e3d26a273529a,art,60,218,6
73df0070248804951b5c6ba9537c6fc3,NaN,NaN,NaN,NaN
1a300f482e35d7eac74b229be067aefd,computers_accessories,54,333,4
080a388eb2bd1051b01f6fc4ca659450,telephony,51,536,1
9fa1e97015f5c5e76add50079bb0ab44,perfumery,37,337,1
69b1e7f2c5c9a2e61ed7d9dd4d269188,NaN,55,963,6
6c55ba2343f9df32c7f88a468352ff22,watches_gifts,58,167,2
2be7c0f7dd57742c970f856ec64bc25e,computers_accessories,41,317,1
e15cee02291017f6f12b4115ffb417e6,furniture_decor,56,297,2
154e7e31ebfa092203795c972e5804a6,health_beauty,48,575,1
